Run	Matrix	Index
443	A	0
444	A	0
445	A	0
446	A	0
447	A	0
448	A	0
449	A	0
450	A	0
451	A	0
452	A	0
453	A	0
454	A	0
455	A	0
456	A	0
457	A	0
458	A	0
459	A	0
460	A	0
461	A	0
462	A	0
463	A	0
464	A	0
465	A	0
466	A	0
467	A	0
468	A	0
469	A	0
470	A	0
471	A	0
472	A	0
473	A	0
474	A	0
475	A	0
476	A	0
477	A	0
478	A	0
479	A	0
480	A	0
481	A	0
482	A	0
483	A	0
484	A	0
485	A	0
486	A	0
487	A	0
488	A	0
489	A	0
490	A	0
491	A	0
492	A	0
493	A	0
494	A	0
495	A	0
496	A	0
497	A	0
498	A	0
499	A	0
500	A	0
501	A	0
502	A	0
503	A	0
504	A	0
505	A	0
506	A	0
507	A	0
508	A	0
509	A	0
510	A	0
511	A	0
512	A	0
513	A	0
514	A	0
515	A	0
516	A	0
517	A	0
518	A	0
519	A	0
520	A	0
521	A	0
522	A	0
523	A	0
524	A	0
525	A	0
526	A	0
527	A	0
528	A	0
529	A	0
530	A	0
531	A	0
532	A	0
533	A	0
534	A	0
535	A	0
536	A	0
537	A	0
538	A	0
539	A	0
540	A	0
541	A	0
542	A	0
543	A	0
544	A	0
545	A	0
546	A	0
547	A	0
548	A	0
549	A	0
550	A	0
551	A	0
552	A	0
553	A	0
554	A	0
555	A	0
556	A	0
557	A	0
558	A	0
559	A	0
560	A	0
561	A	0
562	A	0
563	A	0
564	A	0
565	A	0
566	A	0
567	A	0
568	A	0
569	A	0
570	A	0
571	A	0
572	A	0
573	A	0
574	A	0
575	A	0
576	A	0
577	A	0
578	A	0
579	A	0
580	A	0
581	A	0
582	A	0
583	A	0
584	A	0
585	A	0
586	A	0
587	A	0
588	A	0
589	A	0
590	A	0
591	A	0
592	A	0
593	A	0
594	A	0
595	A	0
596	A	0
597	A	0
598	A	0
599	A	0
600	A	0
601	A	0
602	A	0
603	A	0
604	A	0
605	A	0
606	A	0
607	A	0
608	A	0
609	A	0
610	A	0
611	A	0
612	A	0
613	A	0
614	A	0
615	A	0
616	A	0
617	A	0
618	A	0
619	A	0
620	A	0
621	A	0
622	A	0
623	A	0
624	A	0
625	A	0
626	A	0
627	A	0
628	A	0
629	A	0
630	A	0
631	A	0
632	A	0
633	A	0
634	A	0
635	A	0
636	A	0
637	A	0
638	A	0
639	A	0
640	A	0
641	A	0
642	A	0
643	A	0
644	A	0
645	A	0
646	A	0
647	A	0
648	A	0
649	A	0
650	A	0
651	A	0
652	A	0
653	A	0
654	A	0
655	A	0
656	A	0
657	A	0
658	A	0
659	A	0
660	A	0
661	A	0
662	A	0
663	A	0
664	A	0
665	A	0
666	A	0
667	A	0
668	A	0
669	A	0
670	A	0
671	A	0
672	A	0
673	A	0
674	A	0
675	A	0
676	A	0
677	A	0
678	A	0
679	A	0
680	A	0
681	A	0
682	A	0
683	A	0
684	A	0
685	A	0
686	A	0
687	A	0
688	A	0
689	A	0
690	A	0
691	A	0
692	A	0
693	A	0
694	A	0
695	A	0
696	A	0
697	A	0
698	A	0
699	A	0
700	A	0
701	A	0
702	A	0
703	A	0
704	A	0
705	A	0
706	A	0
707	A	0
708	A	0
709	A	0
710	A	0
711	A	0
712	A	0
713	A	0
714	A	0
715	A	0
716	A	0
717	A	0
718	A	0
719	A	0
720	A	0
721	A	0
722	A	0
723	A	0
724	A	0
725	A	0
726	A	0
727	A	0
728	A	0
729	A	0
730	A	0
731	A	0
732	A	0
733	A	0
734	A	0
735	A	0
736	A	0
737	A	0
738	A	0
739	A	0
740	A	0
741	A	0
742	A	0
743	A	0
744	A	0
745	A	0
746	A	0
747	A	0
748	A	0
749	A	0
750	A	0
751	A	0
752	A	0
753	A	0
754	A	0
755	A	0
756	A	0
757	A	0
758	A	0
759	A	0
760	A	0
761	A	0
762	A	0
763	A	0
764	A	0
765	A	0
766	A	0
767	A	0
768	A	0
769	A	0
770	A	0
771	A	0
772	A	0
773	A	0
774	A	0
775	A	0
776	A	0
777	A	0
778	A	0
779	A	0
780	A	0
781	A	0
782	A	0
783	A	0
784	A	0
785	A	0
786	A	0
787	A	0
788	A	0
789	A	0
790	A	0
791	A	0
792	A	0
793	A	0
794	A	0
795	A	0
796	A	0
797	A	0
798	A	0
799	A	0
800	A	0
801	A	0
802	A	0
803	A	0
804	A	0
805	A	0
806	A	0
807	A	0
808	A	0
809	A	0
810	A	0
811	A	0
812	A	0
813	A	0
814	A	0
815	A	0
816	A	0
817	A	0
818	A	0
819	A	0
820	A	0
821	A	0
822	A	0
823	A	0
824	A	0
825	A	0
826	A	0
827	A	0
828	A	0
829	A	0
830	A	0
831	A	0
832	A	0
833	A	0
834	A	0
835	A	0
836	A	0
837	A	0
838	A	0
839	A	0
840	A	0
841	A	0
842	A	0
843	A	0
844	A	0
845	A	0
846	A	0
847	A	0
848	A	0
849	A	0
850	A	0
851	A	0
852	A	0
853	A	0
854	A	0
855	A	0
856	A	0
857	A	0
858	A	0
859	A	0
860	A	0
861	A	0
862	A	0
863	A	0
864	A	0
865	A	0
866	A	0
867	A	0
868	A	0
869	A	0
870	A	0
871	A	0
872	A	0
873	A	0
874	A	0
875	A	0
876	A	0
877	A	0
878	A	0
879	A	0
880	A	0
881	A	0
882	A	0
883	A	0
884	A	0
885	A	0
886	A	0
887	A	0
888	A	0
889	A	0
890	A	0
891	A	0
892	A	0
893	A	0
894	A	0
895	A	0
896	A	0
897	A	0
898	A	0
899	A	0
900	A	0
901	A	0
902	A	0
903	A	0
904	A	0
905	A	0
906	A	0
907	A	0
908	A	0
909	A	0
910	A	0
911	A	0
912	A	0
913	A	0
914	A	0
915	A	0
916	A	0
917	A	0
918	A	0
919	A	0
920	A	0
921	A	0
922	A	0
923	A	0
924	A	0
925	A	0
926	A	0
927	A	0
928	A	0
929	A	0
930	A	0
931	A	0
932	A	0
933	A	0
934	A	0
935	A	0
936	A	0
937	A	0
938	A	0
939	A	0
940	A	0
941	A	0
942	A	0
943	A	0
944	A	0
945	A	0
946	A	0
947	A	0
948	A	0
949	A	0
950	A	0
951	A	0
952	A	0
953	A	0
954	A	0
955	A	0
956	A	0
957	A	0
958	A	0
959	A	0
960	A	0
961	A	0
962	A	0
963	A	0
964	A	0
965	A	0
966	A	0
967	A	0
968	A	0
969	A	0
970	A	0
971	A	0
972	A	0
973	A	0
974	A	0
975	A	0
976	A	0
977	A	0
978	A	0
979	A	0
980	A	0
981	A	0
982	A	0
983	A	0
984	A	0
985	A	0
986	A	0
987	A	0
988	A	0
989	A	0
990	A	0
991	A	0
992	A	0
993	A	0
994	A	0
995	A	0
996	A	0
997	A	0
998	A	0
999	A	0
1000	A	0
1001	A	0
1002	A	0
1003	A	0
1004	A	0
1005	A	0
1006	A	0
1007	A	0
1008	A	0
1009	A	0
1010	A	0
1011	A	0
1012	A	0
1013	A	0
1014	A	0
1015	A	0
1016	A	0
1017	A	0
1018	A	0
1019	A	0
1020	A	0
1021	A	0
1022	A	0
1023	A	0
1024	A	0
1025	A	0
1026	A	0
1027	A	0
1028	A	0
1029	A	0
1030	A	0
1031	A	0
1032	A	0
1033	A	0
1034	A	0
1035	A	0
1036	A	0
1037	A	0
1038	A	0
1039	A	0
1040	A	0
1041	A	0
1042	A	0
1043	A	0
1044	A	0
1045	A	0
1046	A	0
1047	A	0
1048	A	0
1049	A	0
1050	A	0
1051	A	0
1052	A	0
1053	A	0
1054	A	0
1055	A	0
1056	A	0
1057	A	0
1058	A	0
1059	A	0
1060	A	0
1061	A	0
1062	A	0
1063	A	0
1064	A	0
1065	A	0
1066	A	0
1067	A	0
1068	A	0
1069	A	0
1070	A	0
1071	A	0
1072	A	0
1073	A	0
1074	A	0
1075	A	0
1076	A	0
1077	A	0
1078	A	0
1079	A	0
1080	A	0
1081	A	0
1082	A	0
1083	A	0
1084	A	0
1085	A	0
1086	A	0
1087	A	0
1088	A	0
1089	A	0
1090	A	0
1091	A	0
1092	A	0
1093	A	0
1094	A	0
1095	A	0
1096	A	0
1097	A	0
1098	A	0
1099	A	0
1100	A	0
1101	A	0
1102	A	0
1103	A	0
1104	A	0
1105	A	0
1106	A	0
1107	A	0
1108	A	0
1109	A	0
1110	A	0
1111	A	0
1112	A	0
1113	A	0
1114	A	0
1115	A	0
1116	A	0
1117	A	0
1118	A	0
1119	A	0
1120	A	0
1121	A	0
1122	A	0
1123	A	0
1124	A	0
1125	A	0
1126	A	0
1127	A	0
1128	A	0
1129	A	0
1130	A	0
1131	A	0
1132	A	0
1133	A	0
1134	A	0
1135	A	0
1136	A	0
1137	A	0
1138	A	0
1139	A	0
1140	A	0
1141	A	0
1142	A	0
1143	A	0
1144	A	0
1145	A	0
1146	A	0
1147	A	0
1148	A	0
1149	A	0
1150	A	0
1151	A	0
1152	A	0
1153	A	0
1154	A	0
1155	A	0
1156	A	0
1157	A	0
1158	A	0
1159	A	0
1160	A	0
1161	A	0
1162	A	0
1163	A	0
1164	A	0
1165	A	0
1166	A	0
1167	A	0
1168	A	0
1169	A	0
1170	A	0
1171	A	0
1172	A	0
1173	A	0
1174	A	0
1175	A	0
1176	A	0
1177	A	0
1178	A	0
1179	A	0
1180	A	0
1181	A	0
1182	A	0
1183	A	0
1184	A	0
1185	A	0
1186	A	0
1187	A	0
1188	A	0
1189	A	0
1190	A	0
1191	A	0
1192	A	0
1193	A	0
1194	A	0
1195	A	0
1196	A	0
1197	A	0
1198	A	0
1199	A	0
1200	A	0
1201	A	0
1202	A	0
1203	A	0
1204	A	0
1205	A	0
1206	A	0
1207	A	0
1208	A	0
1209	A	0
1210	A	0
1211	A	0
1212	A	0
1213	A	0
1214	A	0
1215	A	0
1216	A	0
1217	A	0
1218	A	0
1219	A	0
1220	A	0
1221	A	0
1222	A	0
1223	A	0
1224	A	0
1225	A	0
1226	A	0
1227	A	0
1228	A	0
1229	A	0
1230	A	0
1231	A	0
1232	A	0
1233	A	0
1234	A	0
1235	A	0
1236	A	0
1237	A	0
1238	A	0
1239	A	0
1240	A	0
1241	A	0
1242	A	0
1243	A	0
1244	A	0
1245	A	0
1246	A	0
1247	A	0
1248	A	0
1249	A	0
1250	A	0
1251	A	0
1252	A	0
1253	A	0
1254	A	0
1255	A	0
1256	A	0
1257	A	0
1258	A	0
1259	A	0
1260	A	0
1261	A	0
1262	A	0
1263	A	0
1264	A	0
1265	A	0
1266	A	0
1267	A	0
1268	A	0
1269	A	0
1270	A	0
1271	A	0
1272	A	0
1273	A	0
1274	A	0
1275	A	0
1276	A	0
1277	A	0
1278	A	0
1279	A	0
1280	A	0
1281	A	0
1282	A	0
1283	A	0
1284	A	0
1285	A	0
1286	A	0
1287	A	0
1288	A	0
1289	A	0
1290	A	0
1291	A	0
1292	A	0
1293	A	0
1294	A	0
1295	A	0
1296	A	0
1297	A	0
1298	A	0
1299	A	0
1300	A	0
1301	A	0
1302	A	0
1303	A	0
1304	A	0
1305	A	0
1306	A	0
1307	A	0
1308	A	0
1309	A	0
1310	A	0
1311	A	0
1312	A	0
1313	A	0
1314	A	0
1315	A	0
1316	A	0
1317	A	0
1318	A	0
1319	A	0
1320	A	0
1321	A	0
1322	A	0
1323	A	0
1324	A	0
1325	A	0
1326	A	0
1327	A	0
1328	A	0
1329	A	0
1330	A	0
1331	A	0
1332	A	0
1333	A	0
1334	A	0
1335	A	0
1336	A	0
1337	A	0
1338	A	0
1339	A	0
1340	A	0
1341	A	0
1342	A	0
1343	A	0
1344	A	0
1345	A	0
1346	A	0
1347	A	0
1348	A	0
1349	A	0
1350	A	0
1351	A	0
1352	A	0
1353	A	0
1354	A	0
1355	A	0
1356	A	0
1357	A	0
1358	A	0
1359	A	0
1360	A	0
1361	A	0
1362	A	0
1363	A	0
1364	A	0
1365	A	0
1366	A	0
1367	A	0
1368	A	0
1369	A	0
1370	A	0
1371	A	0
1372	A	0
1373	A	0
1374	A	0
1375	A	0
1376	A	0
1377	A	0
1378	A	0
1379	A	0
1380	A	0
1381	A	0
1382	A	0
1383	A	0
1384	A	0
1385	A	0
1386	A	0
1387	A	0
1388	A	0
1389	A	0
1390	A	0
1391	A	0
1392	A	0
1393	A	0
1394	A	0
1395	A	0
1396	A	0
1397	A	0
1398	A	0
1399	A	0
1400	A	0
1401	A	0
1402	A	0
1403	A	0
1404	A	0
1405	A	0
1406	A	0
1407	A	0
1408	A	0
1409	A	0
1410	A	0
1411	A	0
1412	A	0
1413	A	0
1414	A	0
1415	A	0
1416	A	0
1417	A	0
1418	A	0
1419	A	0
1420	A	0
1421	A	0
1422	A	0
1423	A	0
1424	A	0
1425	A	0
1426	A	0
1427	A	0
1428	A	0
1429	A	0
1430	A	0
1431	A	0
1432	A	0
1433	A	0
1434	A	0
1435	A	0
1436	A	0
1437	A	0
1438	A	0
1439	A	0
1440	A	0
1441	A	0
1442	A	0
1443	A	0
1444	A	0
1445	A	0
1446	A	0
1447	A	0
1448	A	0
1449	A	0
1450	A	0
1451	A	0
1452	A	0
1453	A	0
1454	A	0
1455	A	0
1456	A	0
1457	A	0
1458	A	0
1459	A	0
1460	A	0
1461	A	0
1462	A	0
1463	A	0
1464	A	0
1465	A	0
1466	A	0
1467	A	0
1468	A	0
1469	A	0
1470	A	0
1471	A	0
1472	A	0
1473	A	0
1474	A	0
1475	A	0
1476	A	0
1477	A	0
1478	A	0
1479	A	0
1480	A	0
1481	A	0
1482	A	0
1483	A	0
1484	A	0
1485	A	0
1486	A	0
1487	A	0
1488	A	0
1489	A	0
1490	A	0
1491	A	0
1492	A	0
1493	A	0
1494	A	0
1495	A	0
1496	A	0
1497	A	0
1498	A	0
1499	A	0
1500	A	0
1501	A	0
1502	A	0
1503	A	0
1504	A	0
1505	A	0
1506	A	0
1507	A	0
1508	A	0
1509	A	0
1510	A	0
1511	A	0
1512	A	0
1513	A	0
1514	A	0
1515	A	0
1516	A	0
1517	A	0
1518	A	0
1519	A	0
1520	A	0
1521	A	0
1522	A	0
1523	A	0
1524	A	0
1525	A	0
1526	A	0
1527	A	0
1528	A	0
1529	A	0
1530	A	0
1531	A	0
1532	A	0
1533	A	0
1534	A	0
1535	A	0
1536	A	0
1537	A	0
1538	A	0
1539	A	0
1540	A	0
1541	A	0
1542	A	0
1543	A	0
1544	A	0
1545	A	0
1546	A	0
1547	A	0
1548	A	0
1549	A	0
1550	A	0
1551	A	0
1552	A	0
1553	A	0
1554	A	0
1555	A	0
1556	A	0
1557	A	0
1558	A	0
1559	A	0
1560	A	0
1561	A	0
1562	A	0
1563	A	0
1564	A	0
1565	A	0
1566	A	0
1567	A	0
1568	A	0
1569	A	0
1570	A	0
1571	A	0
1572	A	0
1573	A	0
1574	A	0
1575	A	0
1576	A	0
1577	A	0
1578	A	0
1579	A	0
1580	A	0
1581	A	0
1582	A	0
1583	A	0
1584	A	0
1585	A	0
1586	A	0
1587	A	0
1588	A	0
1589	A	0
1590	A	0
1591	A	0
1592	A	0
1593	A	0
1594	A	0
1595	A	0
1596	A	0
1597	A	0
1598	A	0
1599	A	0
1600	A	0
1601	A	0
1602	A	0
1603	A	0
1604	A	0
1605	A	0
1606	A	0
1607	A	0
1608	A	0
1609	A	0
1610	A	0
1611	A	0
1612	A	0
1613	A	0
1614	A	0
1615	A	0
1616	A	0
1617	A	0
1618	A	0
1619	A	0
1620	A	0
1621	A	0
1622	A	0
1623	A	0
1624	A	0
1625	A	0
1626	A	0
1627	A	0
1628	A	0
1629	A	0
1630	A	0
1631	A	0
1632	A	0
1633	A	0
1634	A	0
1635	A	0
1636	A	0
1637	A	0
1638	A	0
1639	A	0
1640	A	0
1641	A	0
1642	A	0
1643	A	0
1644	A	0
1645	A	0
1646	A	0
1647	A	0
1648	A	0
1649	A	0
1650	A	0
1651	A	0
1652	A	0
1653	A	0
1654	A	0
1655	A	0
1656	A	0
1657	A	0
1658	A	0
1659	A	0
1660	A	0
1661	A	0
1662	A	0
1663	A	0
1664	A	0
1665	A	0
1666	A	0
1667	A	0
1668	A	0
1669	A	0
1670	A	0
1671	A	0
1672	A	0
1673	A	0
1674	A	0
1675	A	0
1676	A	0
1677	A	0
1678	A	0
1679	A	0
1680	A	0
1681	A	0
1682	A	0
1683	A	0
1684	A	0
1685	A	0
1686	A	0
1687	A	0
1688	A	0
1689	A	0
1690	A	0
1691	A	0
1692	A	0
1693	A	0
1694	A	0
1695	A	0
1696	A	0
1697	A	0
1698	A	0
1699	A	0
1700	A	0
1701	A	0
1702	A	0
1703	A	0
1704	A	0
1705	A	0
1706	A	0
1707	A	0
1708	A	0
1709	A	0
1710	A	0
1711	A	0
1712	A	0
1713	A	0
1714	A	0
1715	A	0
1716	A	0
1717	A	0
1718	A	0
1719	A	0
1720	A	0
1721	A	0
1722	A	0
1723	A	0
1724	A	0
1725	A	0
1726	A	0
1727	A	0
1728	A	0
1729	A	0
1730	A	0
1731	A	0
1732	A	0
1733	A	0
1734	A	0
1735	A	0
1736	A	0
1737	A	0
1738	A	0
1739	A	0
1740	A	0
1741	A	0
1742	A	0
1743	A	0
1744	A	0
1745	A	0
1746	A	0
1747	A	0
1748	A	0
1749	A	0
1750	A	0
1751	A	0
1752	A	0
1753	A	0
1754	A	0
1755	A	0
1756	A	0
1757	A	0
1758	A	0
1759	A	0
1760	A	0
1761	A	0
1762	A	0
1763	A	0
1764	A	0
1765	A	0
1766	A	0
1767	A	0
1768	A	0
1769	A	0
1770	A	0
1771	A	0
1772	A	0
1773	A	0
1774	A	0
1775	A	0
1776	A	0
1777	A	0
1778	A	0
1779	A	0
1780	A	0
1781	A	0
1782	A	0
1783	A	0
1784	A	0
1785	A	0
1786	A	0
1787	A	0
1788	A	0
1789	A	0
1790	A	0
1791	A	0
1792	A	0
1793	A	0
1794	A	0
1795	A	0
1796	A	0
1797	A	0
1798	A	0
1799	A	0
1800	A	0
1801	A	0
1802	A	0
1803	A	0
1804	A	0
1805	A	0
1806	A	0
1807	A	0
1808	A	0
1809	A	0
1810	A	0
1811	A	0
1812	A	0
1813	A	0
1814	A	0
1815	A	0
1816	A	0
1817	A	0
1818	A	0
1819	A	0
1820	A	0
1821	A	0
1822	A	0
1823	A	0
1824	A	0
1825	A	0
1826	A	0
1827	A	0
1828	A	0
1829	A	0
1830	A	0
1831	A	0
1832	A	0
1833	A	0
1834	A	0
1835	A	0
1836	A	0
1837	A	0
1838	A	0
1839	A	0
1840	A	0
1841	A	0
1842	A	0
1843	A	0
1844	A	0
1845	A	0
1846	A	0
1847	A	0
1848	A	0
1849	A	0
1850	A	0
1851	A	0
1852	A	0
1853	A	0
1854	A	0
1855	A	0
1856	A	0
1857	A	0
1858	A	0
1859	A	0
1860	A	0
1861	A	0
1862	A	0
1863	A	0
1864	A	0
1865	A	0
1866	A	0
1867	A	0
1868	A	0
1869	A	0
1870	A	0
1871	A	0
1872	A	0
1873	A	0
1874	A	0
1875	A	0
1876	A	0
1877	A	0
1878	A	0
1879	A	0
1880	A	0
1881	A	0
1882	A	0
1883	A	0
1884	A	0
1885	A	0
1886	A	0
1887	A	0
1888	A	0
1889	A	0
1890	A	0
1891	A	0
1892	A	0
1893	A	0
1894	A	0
1895	A	0
1896	A	0
1897	A	0
1898	A	0
1899	A	0
1900	A	0
1901	A	0
1902	A	0
1903	A	0
1904	A	0
1905	A	0
1906	A	0
1907	A	0
1908	A	0
1909	A	0
1910	A	0
1911	A	0
1912	A	0
1913	A	0
1914	A	0
1915	A	0
1916	A	0
1917	A	0
1918	A	0
1919	A	0
1920	A	0
1921	A	0
1922	A	0
1923	A	0
1924	A	0
1925	A	0
1926	A	0
1927	A	0
1928	A	0
1929	A	0
1930	A	0
1931	A	0
1932	A	0
1933	A	0
1934	A	0
1935	A	0
1936	A	0
1937	A	0
1938	A	0
1939	A	0
1940	A	0
1941	A	0
1942	A	0
1943	A	0
1944	A	0
1945	A	0
1946	A	0
1947	A	0
1948	A	0
1949	A	0
1950	A	0
1951	A	0
1952	A	0
1953	A	0
1954	A	0
1955	A	0
1956	A	0
1957	A	0
1958	A	0
1959	A	0
1960	A	0
1961	A	0
1962	A	0
1963	A	0
1964	A	0
1965	A	0
1966	A	0
1967	A	0
1968	A	0
1969	A	0
1970	A	0
1971	A	0
1972	A	0
1973	A	0
1974	A	0
1975	A	0
1976	A	0
1977	A	0
1978	A	0
1979	A	0
1980	A	0
1981	A	0
1982	A	0
1983	A	0
1984	A	0
1985	A	0
1986	A	0
1987	A	0
1988	A	0
1989	A	0
1990	A	0
1991	A	0
1992	A	0
1993	A	0
1994	A	0
1995	A	0
1996	A	0
1997	A	0
1998	A	0
1999	A	0
2000	A	0
2001	A	0
2002	A	0
2003	A	0
2004	A	0
2005	A	0
2006	A	0
2007	A	0
2008	A	0
2009	A	0
2010	A	0
2011	A	0
2012	A	0
2013	A	0
2014	A	0
2015	A	0
2016	A	0
2017	A	0
2018	A	0
2019	A	0
2020	A	0
2021	A	0
2022	A	0
2023	A	0
2024	A	0
2025	A	0
2026	A	0
2027	A	0
2028	A	0
2029	A	0
2030	A	0
2031	A	0
2032	A	0
2033	A	0
2034	A	0
2035	A	0
2036	A	0
2037	A	0
2038	A	0
2039	A	0
2040	A	0
2041	A	0
2042	A	0
2043	A	0
2044	A	0
2045	A	0
2046	A	0
2047	A	0
2048	A	0
2049	A	0
2050	A	0
2051	A	0
2052	A	0
2053	A	0
2054	A	0
2055	A	0
2056	A	0
2057	A	0
2058	A	0
2059	A	0
2060	A	0
2061	A	0
2062	A	0
2063	A	0
2064	A	0
2065	A	0
2066	A	0
2067	A	0
2068	A	0
2069	A	0
2070	A	0
2071	A	0
2072	A	0
2073	A	0
2074	A	0
2075	A	0
2076	A	0
2077	A	0
2078	A	0
2079	A	0
2080	A	0
2081	A	0
2082	A	0
2083	A	0
2084	A	0
2085	A	0
2086	A	0
2087	A	0
2088	A	0
2089	A	0
2090	A	0
2091	A	0
2092	A	0
2093	A	0
2094	A	0
2095	A	0
2096	A	0
2097	A	0
2098	A	0
2099	A	0
2100	A	0
2101	A	0
2102	A	0
2103	A	0
2104	A	0
2105	A	0
2106	A	0
2107	A	0
2108	A	0
2109	A	0
2110	A	0
2111	A	0
2112	A	0
2113	A	0
2114	A	0
2115	A	0
2116	A	0
2117	A	0
2118	A	0
2119	A	0
2120	A	0
2121	A	0
2122	A	0
2123	A	0
2124	A	0
2125	A	0
2126	A	0
2127	A	0
2128	A	0
2129	A	0
2130	A	0
2131	A	0
2132	A	0
2133	A	0
2134	A	0
2135	A	0
2136	A	0
2137	A	0
2138	A	0
2139	A	0
